"Id","SalePrice"
2850,289597.473476126
2851,235501.037114815
2852,231619.429581581
2853,236621.936252158
2854,139841.735519301
2855,196566.108104719
2856,197278.996051141
2857,187977.631753666
2858,201329.274668382
2859,124880.811233132
2860,124086.006097643
2861,124339.032916797
2862,190656.541107965
2863,123695.86981846
2864,243541.770027692
2865,139776.669287057
2866,138197.372663371
2867,100466.062609698
2868,99738.5271414785
2869,110169.834513958
2870,131140.959878295
2871,79868.7022308907
2872,47196.0241434525
2873,97358.1470222012
2874,140739.205293625
2875,107489.334104156
2876,170091.401030683
2877,142056.114669398
2878,164286.476220248
2879,142305.065147359
2880,96872.1906131953
2881,139464.027722395
2882,153624.919867379
2883,194171.020443733
2884,201033.040869905
2885,181675.557140512
2886,210831.361442955
2887,91367.6286621551
2888,131852.129203588
2889,54706.5920706609
2890,82308.7365799415
2891,137447.522272708
2892,52781.5314824365
2893,83827.099054915
2894,67931.6883693683
2895,311310.244668064
2896,274328.445890134
2897,205167.045125672
2898,146246.977927242
2899,219262.546061257
2900,158150.443411614
2901,213802.930090651
2902,178911.994821213
2903,345875.694288396
2904,364857.948393027
2905,90036.3287926637
2906,204662.661114522
2907,112323.670784048
2908,131878.160778719
2909,146835.195286182
2910,82526.6933044321
2911,82779.1663043052
2912,145005.813509727
2913,82548.9694256999
2914,77266.1013578864
2915,83047.6167727224
2916,83526.7302037631
2917,165169.673067358
2918,119886.146296874
2919,224553.845522888
